Region/Country/Area,,Year,Series,Value
64,Bhutan,2015,Life expectancy at birth for males (years),69.19
64,Bhutan,2015,Life expectancy at birth for females (years),69.61
68,Bolivia (Plurin. State of),2005,Population annual rate of increase (percent),1.846
68,Bolivia (Plurin. State of),2005,Total fertility rate (children per women),3.85
68,Bolivia (Plurin. State of),2005,"Infant mortality for both sexes (per 1,000 live births)",51.971
68,Bolivia (Plurin. State of),2005,"Maternal mortality ratio (deaths per 100,000 population)",305.0377
68,Bolivia (Plurin. State of),2005,Life expectancy at birth for both sexes (years),63.937
68,Bolivia (Plurin. State of),2005,Life expectancy at birth for males (years),61.95
68,Bolivia (Plurin. State of),2005,Life expectancy at birth for females (years),66.02
68,Bolivia (Plurin. State of),2010,Population annual rate of increase (percent),1.694
68,Bolivia (Plurin. State of),2010,Total fertility rate (children per women),3.4
68,Bolivia (Plurin. State of),2010,"Infant mortality for both sexes (per 1,000 live births)",42.121
68,Bolivia (Plurin. State of),2010,"Maternal mortality ratio (deaths per 100,000 population)",253.4532
68,Bolivia (Plurin. State of),2010,Life expectancy at birth for both sexes (years),66.617
68,Bolivia (Plurin. State of),2010,Life expectancy at birth for males (years),64.36
68,Bolivia (Plurin. State of),2010,Life expectancy at birth for females (years),68.99
68,Bolivia (Plurin. State of),2015,Population annual rate of increase (percent),1.571
68,Bolivia (Plurin. State of),2015,Total fertility rate (children per women),3.05
68,Bolivia (Plurin. State of),2015,"Infant mortality for both sexes (per 1,000 live births)",32.399
68,Bolivia (Plurin. State of),2015,"Maternal mortality ratio (deaths per 100,000 population)",206.2129
68,Bolivia (Plurin. State of),2015,Life expectancy at birth for both sexes (years),69.259
68,Bolivia (Plurin. State of),2015,Life expectancy at birth for males (years),66.74
68,Bolivia (Plurin. State of),2015,Life expectancy at birth for females (years),71.91
535,"Bonaire, St. Eustatius & Saba",2005,Population annual rate of increase (percent),0.017
535,"Bonaire, St. Eustatius & Saba",2010,Population annual rate of increase (percent),7.488
535,"Bonaire, St. Eustatius & Saba",2015,Population annual rate of increase (percent),3.199
70,Bosnia and Herzegovina,2005,Population annual rate of increase (percent),0.075
70,Bosnia and Herzegovina,2005,Total fertility rate (children per women),1.318
70,Bosnia and Herzegovina,2005,"Infant mortality for both sexes (per 1,000 live births)",9.832
70,Bosnia and Herzegovina,2005,"Maternal mortality ratio (deaths per 100,000 population)",14.2086
70,Bosnia and Herzegovina,2005,Life expectancy at birth for both sexes (years),74.814
70,Bosnia and Herzegovina,2005,Life expectancy at birth for males (years),72.03
70,Bosnia and Herzegovina,2005,Life expectancy at birth for females (years),77.44
70,Bosnia and Herzegovina,2010,Population annual rate of increase (percent),-0.321
70,Bosnia and Herzegovina,2010,Total fertility rate (children per women),1.312
70,Bosnia and Herzegovina,2010,"Infant mortality for both sexes (per 1,000 live births)",9.025
70,Bosnia and Herzegovina,2010,"Maternal mortality ratio (deaths per 100,000 population)",12.8131
70,Bosnia and Herzegovina,2010,Life expectancy at birth for both sexes (years),75.531
70,Bosnia and Herzegovina,2010,Life expectancy at birth for males (years),72.87
70,Bosnia and Herzegovina,2010,Life expectancy at birth for females (years),78.07
70,Bosnia and Herzegovina,2015,Population annual rate of increase (percent),-1.549
70,Bosnia and Herzegovina,2015,Total fertility rate (children per women),1.314
70,Bosnia and Herzegovina,2015,"Infant mortality for both sexes (per 1,000 live births)",6.911
70,Bosnia and Herzegovina,2015,"Maternal mortality ratio (deaths per 100,000 population)",11.2508
70,Bosnia and Herzegovina,2015,Life expectancy at birth for both sexes (years),76.519
70,Bosnia and Herzegovina,2015,Life expectancy at birth for males (years),74.05
70,Bosnia and Herzegovina,2015,Life expectancy at birth for females (years),78.91
72,Botswana,2005,Population annual rate of increase (percent),1.811
72,Botswana,2005,Total fertility rate (children per women),3.1919
72,Botswana,2005,"Infant mortality for both sexes (per 1,000 live births)",57.037
72,Botswana,2005,"Maternal mortality ratio (deaths per 100,000 population)",276.2822
72,Botswana,2005,Life expectancy at birth for both sexes (years),50.077
72,Botswana,2005,Life expectancy at birth for males (years),47.86
72,Botswana,2005,Life expectancy at birth for females (years),52.52
72,Botswana,2010,Population annual rate of increase (percent),1.988
72,Botswana,2010,Total fertility rate (children per women),3.0348
72,Botswana,2010,"Infant mortality for both sexes (per 1,000 live births)",44.154
72,Botswana,2010,"Maternal mortality ratio (deaths per 100,000 population)",169.459
72,Botswana,2010,Life expectancy at birth for both sexes (years),55.874
72,Botswana,2010,Life expectancy at birth for males (years),53.64
72,Botswana,2010,Life expectancy at birth for females (years),58.14
72,Botswana,2015,Population annual rate of increase (percent),1.301
72,Botswana,2015,Total fertility rate (children per women),3.0143
72,Botswana,2015,"Infant mortality for both sexes (per 1,000 live births)",35.467
72,Botswana,2015,"Maternal mortality ratio (deaths per 100,000 population)",128.9488
72,Botswana,2015,Life expectancy at birth for both sexes (years),64.406
72,Botswana,2015,Life expectancy at birth for males (years),61.76
72,Botswana,2015,Life expectancy at birth for females (years),66.96
76,Brazil,2005,Population annual rate of increase (percent),1.257
76,Brazil,2005,Total fertility rate (children per women),2.13
76,Brazil,2005,"Infant mortality for both sexes (per 1,000 live births)",28.162
76,Brazil,2005,"Maternal mortality ratio (deaths per 100,000 population)",66.9905
76,Brazil,2005,Life expectancy at birth for both sexes (years),70.963
76,Brazil,2005,Life expectancy at birth for males (years),67.24
76,Brazil,2005,Life expectancy at birth for females (years),74.86
76,Brazil,2010,Population annual rate of increase (percent),1.004
76,Brazil,2010,Total fertility rate (children per women),1.86
76,Brazil,2010,"Infant mortality for both sexes (per 1,000 live births)",20.344
76,Brazil,2010,"Maternal mortality ratio (deaths per 100,000 population)",64.6101
76,Brazil,2010,Life expectancy at birth for both sexes (years),72.8
76,Brazil,2010,Life expectancy at birth for males (years),69.09
76,Brazil,2010,Life expectancy at birth for females (years),76.63
76,Brazil,2015,Population annual rate of increase (percent),0.876
76,Brazil,2015,Total fertility rate (children per women),1.77
76,Brazil,2015,"Infant mortality for both sexes (per 1,000 live births)",15.793
76,Brazil,2015,"Maternal mortality ratio (deaths per 100,000 population)",43.6669
76,Brazil,2015,Life expectancy at birth for both sexes (years),74.342
76,Brazil,2015,Life expectancy at birth for males (years),70.71
76,Brazil,2015,Life expectancy at birth for females (years),78.04
92,British Virgin Islands,2004,Total fertility rate (children per women),1.99
92,British Virgin Islands,2004,Life expectancy at birth for males (years),69.9
92,British Virgin Islands,2004,Life expectancy at birth for females (years),78.5
92,British Virgin Islands,2005,Population annual rate of increase (percent),2.309
92,British Virgin Islands,2010,Population annual rate of increase (percent),3.225
92,British Virgin Islands,2015,Population annual rate of increase (percent),2.021
96,Brunei Darussalam,2005,Population annual rate of increase (percent),1.831
96,Brunei Darussalam,2005,Total fertility rate (children per women),2.2226
96,Brunei Darussalam,2005,"Infant mortality for both sexes (per 1,000 live births)",9.705
96,Brunei Darussalam,2005,"Maternal mortality ratio (deaths per 100,000 population)",30.1507
96,Brunei Darussalam,2005,Life expectancy at birth for both sexes (years),73.46
96,Brunei Darussalam,2005,Life expectancy at birth for males (years),72.42
96,Brunei Darussalam,2005,Life expectancy at birth for females (years),74.61
96,Brunei Darussalam,2010,Population annual rate of increase (percent),1.249
96,Brunei Darussalam,2010,Total fertility rate (children per women),1.8844
96,Brunei Darussalam,2010,"Infant mortality for both sexes (per 1,000 live births)",9.257
96,Brunei Darussalam,2010,"Maternal mortality ratio (deaths per 100,000 population)",27.4273
96,Brunei Darussalam,2010,Life expectancy at birth for both sexes (years),74.433
96,Brunei Darussalam,2010,Life expectancy at birth for males (years),73.43
96,Brunei Darussalam,2010,Life expectancy at birth for females (years),75.51
96,Brunei Darussalam,2015,Population annual rate of increase (percent),1.308
96,Brunei Darussalam,2015,Total fertility rate (children per women),2.0152
96,Brunei Darussalam,2015,"Infant mortality for both sexes (per 1,000 live births)",8.776
96,Brunei Darussalam,2015,"Maternal mortality ratio (deaths per 100,000 population)",22.6096
96,Brunei Darussalam,2015,Life expectancy at birth for both sexes (years),74.997
96,Brunei Darussalam,2015,Life expectancy at birth for males (years),73.84
96,Brunei Darussalam,2015,Life expectancy at birth for females (years),76.22
100,Bulgaria,2005,Population annual rate of increase (percent),-0.793
100,Bulgaria,2005,Total fertility rate (children per women),1.252
100,Bulgaria,2005,"Infant mortality for both sexes (per 1,000 live births)",12.753
100,Bulgaria,2005,"Maternal mortality ratio (deaths per 100,000 population)",15.0735
100,Bulgaria,2005,Life expectancy at birth for both sexes (years),72.197
100,Bulgaria,2005,Life expectancy at birth for males (years),68.8
100,Bulgaria,2005,Life expectancy at birth for females (years),75.75
100,Bulgaria,2010,Population annual rate of increase (percent),-0.693
100,Bulgaria,2010,Total fertility rate (children per women),1.519
100,Bulgaria,2010,"Infant mortality for both sexes (per 1,000 live births)",9.546
100,Bulgaria,2010,"Maternal mortality ratio (deaths per 100,000 population)",11.0821
100,Bulgaria,2010,Life expectancy at birth for both sexes (years),73.138
100,Bulgaria,2010,Life expectancy at birth for males (years),69.67
100,Bulgaria,2010,Life expectancy at birth for females (years),76.75
100,Bulgaria,2015,Population annual rate of increase (percent),-0.616
100,Bulgaria,2015,Total fertility rate (children per women),1.516
100,Bulgaria,2015,"Infant mortality for both sexes (per 1,000 live births)",8.318
100,Bulgaria,2015,"Maternal mortality ratio (deaths per 100,000 population)",10.849
100,Bulgaria,2015,Life expectancy at birth for both sexes (years),74.251
100,Bulgaria,2015,Life expectancy at birth for males (years),70.83
100,Bulgaria,2015,Life expectancy at birth for females (years),77.78
854,Burkina Faso,2005,Population annual rate of increase (percent),2.904
854,Burkina Faso,2005,Total fertility rate (children per women),6.4306
854,Burkina Faso,2005,"Infant mortality for both sexes (per 1,000 live births)",89.982
854,Burkina Faso,2005,"Maternal mortality ratio (deaths per 100,000 population)",467.8911
854,Burkina Faso,2005,Life expectancy at birth for both sexes (years),51.606
854,Burkina Faso,2005,Life expectancy at birth for males (years),50.5
854,Burkina Faso,2005,Life expectancy at birth for females (years),52.56
854,Burkina Faso,2010,Population annual rate of increase (percent),3.014
854,Burkina Faso,2010,Total fertility rate (children per women),6.0789
854,Burkina Faso,2010,"Infant mortality for both sexes (per 1,000 live births)",77.532
854,Burkina Faso,2010,"Maternal mortality ratio (deaths per 100,000 population)",417.3301
854,Burkina Faso,2010,Life expectancy at birth for both sexes (years),55.272
854,Burkina Faso,2010,Life expectancy at birth for males (years),54.57
854,Burkina Faso,2010,Life expectancy at birth for females (years),55.84
854,Burkina Faso,2015,Population annual rate of increase (percent),2.978
854,Burkina Faso,2015,Total fertility rate (children per women),5.6462
854,Burkina Faso,2015,"Infant mortality for both sexes (per 1,000 live births)",64.736
854,Burkina Faso,2015,"Maternal mortality ratio (deaths per 100,000 population)",370.6205
854,Burkina Faso,2015,Life expectancy at birth for both sexes (years),58.707
854,Burkina Faso,2015,Life expectancy at birth for males (years),58.02
854,Burkina Faso,2015,Life expectancy at birth for females (years),59.26
108,Burundi,2005,Population annual rate of increase (percent),2.875
108,Burundi,2005,Total fertility rate (children per women),6.77
108,Burundi,2005,"Infant mortality for both sexes (per 1,000 live births)",87.541
108,Burundi,2005,"Maternal mortality ratio (deaths per 100,000 population)",863.4554
108,Burundi,2005,Life expectancy at birth for both sexes (years),51.418
