Region/Country/Area,,Year,Series,Value
56,Belgium,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.9394
56,Belgium,2010,All staff compensation as % of total expenditure in public institutions (%),84.2835
56,Belgium,2010,Capital expenditure as % of total expenditure in public institutions (%),3.7771
56,Belgium,2010,Expenditure by level of education: pre-primary (as % of government expenditure),9.4759
56,Belgium,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.1684
56,Belgium,2010,Public expenditure on education (% of government expenditure),12.0132
56,Belgium,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.0291
56,Belgium,2013,All staff compensation as % of total expenditure in public institutions (%),81.3793
56,Belgium,2013,Capital expenditure as % of total expenditure in public institutions (%),5.5916
56,Belgium,2013,Expenditure by level of education: pre-primary (as % of government expenditure),10.6429
56,Belgium,2013,Expenditure by level of education: primary (as % of government expenditure),23.3524
56,Belgium,2013,Expenditure by level of education: secondary (as % of government expenditure),42.1315
56,Belgium,2013,Expenditure by level of education: tertiary (as % of government expenditure),21.8438
56,Belgium,2013,Public expenditure on education (% of government expenditure),11.8916
56,Belgium,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.9184
56,Belgium,2015,All staff compensation as % of total expenditure in public institutions (%),81.042
56,Belgium,2015,Capital expenditure as % of total expenditure in public institutions (%),5.0397
56,Belgium,2015,Expenditure by level of education: pre-primary (as % of government expenditure),10.6864
56,Belgium,2015,Expenditure by level of education: primary (as % of government expenditure),23.5356
56,Belgium,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.1288
56,Belgium,2015,Public expenditure on education (% of government expenditure),12.1689
56,Belgium,2015,Public expenditure on education (% of GDP),6.5524
84,Belize,2003,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),18.3463
84,Belize,2003,All staff compensation as % of total expenditure in public institutions (%),62.3358
84,Belize,2003,Capital expenditure as % of total expenditure in public institutions (%),19.3179
84,Belize,2003,Public expenditure on education (% of government expenditure),16.1585
84,Belize,2003,Public expenditure on education (% of GDP),5.2068
84,Belize,2004,Expenditure by level of education: pre-primary (as % of government expenditure),0.5533
84,Belize,2004,Expenditure by level of education: primary (as % of government expenditure),42.6461
84,Belize,2004,Expenditure by level of education: secondary (as % of government expenditure),39.158
84,Belize,2004,Expenditure by level of education: tertiary (as % of government expenditure),10.7675
84,Belize,2004,Public expenditure on education (% of government expenditure),16.8213
84,Belize,2004,Public expenditure on education (% of GDP),5.2993
84,Belize,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.5157
84,Belize,2010,Expenditure by level of education: primary (as % of government expenditure),46.0529
84,Belize,2010,Expenditure by level of education: secondary (as % of government expenditure),41.1291
84,Belize,2010,Expenditure by level of education: tertiary (as % of government expenditure),8.666
84,Belize,2010,Public expenditure on education (% of government expenditure),23.0521
84,Belize,2010,Public expenditure on education (% of GDP),6.621
84,Belize,2017,Expenditure by level of education: pre-primary (as % of government expenditure),4.6239
84,Belize,2017,Expenditure by level of education: primary (as % of government expenditure),31.7646
84,Belize,2017,Expenditure by level of education: secondary (as % of government expenditure),40.988
84,Belize,2017,Expenditure by level of education: tertiary (as % of government expenditure),10.9318
84,Belize,2017,Public expenditure on education (% of government expenditure),21.681
84,Belize,2017,Public expenditure on education (% of GDP),7.0874
204,Benin,2001,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),15.1579
204,Benin,2001,All staff compensation as % of total expenditure in public institutions (%),56.842
204,Benin,2001,Capital expenditure as % of total expenditure in public institutions (%),28.0002
204,Benin,2001,Expenditure by level of education: pre-primary (as % of government expenditure),1.203
204,Benin,2001,Expenditure by level of education: primary (as % of government expenditure),55.3743
204,Benin,2001,Expenditure by level of education: secondary (as % of government expenditure),25.1031
204,Benin,2001,Expenditure by level of education: tertiary (as % of government expenditure),18.3195
204,Benin,2001,Public expenditure on education (% of government expenditure),15.3106
204,Benin,2001,Public expenditure on education (% of GDP),3.2324
204,Benin,2005,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),13.3335
204,Benin,2005,All staff compensation as % of total expenditure in public institutions (%),72.9599
204,Benin,2005,Capital expenditure as % of total expenditure in public institutions (%),13.7066
204,Benin,2005,Expenditure by level of education: primary (as % of government expenditure),45.97
204,Benin,2005,Expenditure by level of education: secondary (as % of government expenditure),32.8272
204,Benin,2005,Expenditure by level of education: tertiary (as % of government expenditure),21.2029
204,Benin,2005,Public expenditure on education (% of government expenditure),18.7904
204,Benin,2005,Public expenditure on education (% of GDP),3.6308
204,Benin,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),6.1939
204,Benin,2010,All staff compensation as % of total expenditure in public institutions (%),85.6546
204,Benin,2010,Capital expenditure as % of total expenditure in public institutions (%),8.1515
204,Benin,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.5515
204,Benin,2010,Expenditure by level of education: primary (as % of government expenditure),52.8256
204,Benin,2010,Expenditure by level of education: secondary (as % of government expenditure),27.9825
204,Benin,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.6043
204,Benin,2010,Public expenditure on education (% of government expenditure),26.144
204,Benin,2010,Public expenditure on education (% of GDP),5.0293
204,Benin,2015,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),22.1633
204,Benin,2015,All staff compensation as % of total expenditure in public institutions (%),69.5269
204,Benin,2015,Capital expenditure as % of total expenditure in public institutions (%),8.3099
204,Benin,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4.307
204,Benin,2015,Expenditure by level of education: primary (as % of government expenditure),49.8087
204,Benin,2015,Expenditure by level of education: secondary (as % of government expenditure),23.7353
204,Benin,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.149
204,Benin,2015,Public expenditure on education (% of government expenditure),17.4795
204,Benin,2015,Public expenditure on education (% of GDP),4.3564
204,Benin,2016,Public expenditure on education (% of government expenditure),18.7914
204,Benin,2016,Public expenditure on education (% of GDP),3.9947
60,Bermuda,2005,Expenditure by level of education: pre-primary (as % of government expenditure),6.9676
60,Bermuda,2005,Expenditure by level of education: primary (as % of government expenditure),40.7473
60,Bermuda,2005,Expenditure by level of education: secondary (as % of government expenditure),52.285
60,Bermuda,2005,Public expenditure on education (% of GDP),1.9888
60,Bermuda,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.8773
60,Bermuda,2010,Expenditure by level of education: primary (as % of government expenditure),30.8448
